company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,region_code,okved_main,authorized_capital
0917011300,"ООО ""МЕРКУРИЙ-АВТО""",1080917002968,survived,,9.0,49.4,10000.0
1001283473,"ООО ""КОЛОС-ЛЕС""",1141001005310,survived,,10.0,46.73,40000.0
1003103126,"ООО ""ТОРГОВЫЙ ДОМ ""КАРЕЛЬСКИЙ ГРАНИТ""",1091039000238,survived,,10.0,46.73.6,60299024.0
1102054582,"ООО ""НЕФТЕГАЗОБОРУДОВАНИЕ""",1071102001024,survived,,11.0,,
1103015875,"ООО ""ВИС""",1021100808574,survived,,11.0,68.20.2,10000.0
1103044837,"ООО ""УК""",1171101006471,survived,,11.0,68.32,10000.0
1103044869,"ООО ""УК АВАНГАРД""",1171101006900,survived,,11.0,68.32.1,10000.0
1103044876,"ООО ""УК КОМФОРТ""",1171101006911,survived,,11.0,68.32.1,10000.0
1103045767,"ООО УО ""ТИМАН"" ГОРОДА ВОРКУТЫ",1191121005250,survived,,11.0,68.32.1,10000.0
1215142198,"ООО ""ВЕКТОР""",1091215004638,survived,,12.0,41.2,80382000.0
1319001480,"ООО  АГРОФИРМА ""ИШЕЙКИ""",1111314000456,survived,,13.0,01.25.1,100000.0
1326208140,"ООО СЗ ""СМУ-33""",1081326003780,survived,,13.0,41.20,10010000.0
1435009473,"АО ""СУ-888""",1021401062660,survived,,14.0,42.11,680000.0
1435142965,"ООО ""ЯРП""",1031402072965,survived,,14.0,50.40,500000.0
1504020858,"САДОВОДЧЕСКОЕ НЕКОММЕРЧЕСКОЕ ОБЬЕДИНЕНИЕ ""МЕТАЛЛУРГ""",1021500512549,survived,,15.0,68.32.2,
1513054028,"ООО ""ИЦ""",1151513001848,survived,,15.0,68.32.1,10000.0
1616018590,"ООО ""ОСКОМ""",1081690041773,survived,,16.0,77.3,112010000.0
1623012510,"ООО ""СТРОЙ-ГАРАНТ""",1141675000070,survived,,16.0,41.20,10000.0
1639021831,"ЗАО ""НТЕК""",1031605001999,survived,,16.0,28.22,13000.0
1645018805,"ООО ""НТО ""РАЗРАБОТКА""",1051608010541,survived,,16.0,72.1,10000.0
1650265895,"АО ""ЭЛЕКТРОСПЕЦМОНТАЖ""",1131650010656,survived,,16.0,43.21,200000.0
1655271243,"ООО ""РЕСТАВРАТОР""",1131690040041,survived,,16.0,41.20,13200.0
1655307651,"ООО ""ККН +""",1141690095700,survived,,16.0,14.12,10000.0
1659163866,"ООО ""РИЕЛТ""",1151690090815,survived,,16.0,45.11.2,30000.0
1660259393,"ООО ""ТД ""БИЛДИНГ ГРУПП""",1151690107150,survived,,16.0,46.73.6,10000.0
1660275540,"ООО ""АСК ""НОВЫЙ ДОМ""",1161690122912,survived,,16.0,41.20,20000.0
1661005257,"ООО ""ЭСТЕЛЬ""",1021603883179,survived,,16.0,25.11,10000.0
1828021097,"ООО ""ВОТКИНСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""",1111828002054,survived,,18.0,41.20,10000.0
1840005542,"АО ""ИЖМЕТМАШ""",1111840016958,survived,,18.0,25.62,10000.0
1901059812,"ООО ЖЭУК ""ЖИЛЬЕ 2003""",1031900527834,survived,,19.0,68.32.1,15000.0
1901076871,"ООО ""АСК""",1071901000148,survived,,19.0,,10000.0
1901119821,"ООО ""УК САЯНСТРОЙ""",1141901002748,survived,,19.0,41.20,13500.0
1901128400,"ООО ""АС КРЕЧЕТ""",1151901005739,survived,,19.0,07.29.41,66667.0
2130096931,"ООО ""ПРОМАЛЬЯНС""",1112130016107,survived,,21.0,46.6,50000.0
2201007786,"ООО ""ЖИЛИЩНОЕ УПРАВЛЕНИЕ""",1082201000100,survived,,22.0,68.32.1,10000.0
2223020565,"АО ""АЛЮМА""",1022201393752,survived,,22.0,68.20.2,1144.0
2223029977,"ООО ""ЭДМОНД""",1022201381091,survived,,22.0,42.11,20000.0
2224166711,"ООО ПСК ""ИНДУСТРИЯ""",1142224002502,survived,,22.0,42.11,10000.0
2225152380,"ООО ""ФАБРИКА""",1142225012511,survived,,22.0,10.82.2,10000.0
2235007537,"АО ""ПТИЦЕФАБРИКА БЛАГОВЕЩЕНСКАЯ""",1062235003896,survived,,22.0,01.47,14130000.0
2308082384,"ООО ""НОВЕР""",1022301218829,survived,,23.0,70.22,
2311123658,"ООО ""ОЗОН-К""",1102311001517,survived,,23.0,25.11,10000.0
2312096372,"ООО ""ФАРМА ЮГ""",1022301978566,survived,,23.0,46.46,10000.0
2315150772,"ООО ""КУБАНЬЖИЛСТРОЙ""",1092315000392,survived,,23.0,41.2,1000000.0
2317071276,"ООО ""ЖК ""КУРОРТНЫЙ""",1132367007596,survived,,23.0,41.20,10000.0
2321014577,"ООО  ""ГАРАНТ""",1052312517751,survived,,23.0,45.20.2,12000.0
2328011046,"ООО ""НАТ""",1042315823175,survived,,23.0,01.4,3420000.0
2329020710,"ООО ""ХЛЕБОЗАВОД ""ГУЛЬКЕВИЧСКИЙ""",1062329006629,survived,,23.0,10.71,2948727.0
2415006275,"ООО УК ""ИЛАНСКИЙ""",1172468051678,survived,,24.0,68.32.1,10000.0
2450030231,"ООО ""КВАДРАТ""",1142450000032,survived,,24.0,36.00,10000.0
2460209132,"ООО ""ВЕКТОР-М""",1082468032503,survived,,24.0,02.20,10000.0
2461224711,"ООО ""ВЕКТОР""",1132468070679,survived,,24.0,46.73.1,40000.0
2463231224,"ООО ""СОЮЗЭЛЕКТРОПЛЮС""",1112468054962,survived,,24.0,27.12,10000.0
2466160282,"ООО ПКФ ""НОРМАНН""",1152468012399,survived,,24.0,41.20,10000.0
2466252462,"ООО ""ТРАНСФЕРЭНЕРГО""",1122468035040,survived,,24.0,35.1,20000.0
2508097780,"ООО ""БРК-50""",1112508006302,survived,,25.0,23.63,20000.0
2623027124,"ООО ""ТАНДЕМ К""",1162651060351,survived,,26.0,,
2631801670,"ОАО ""ДЭП № 164""",1112651029556,survived,,26.0,52.21.22,81273600.0
2632049117,"ООО ""ИНЖЕНЕРИНГ""",1022601614771,survived,,26.0,41.2,13480.0
2636033975,"ООО ""СТАВНЕФТЬ""",1022601936060,survived,,26.0,46.71,39204.0
2718001452,"МУП ""ЖКХ-ВОСХОД""",1152720001070,survived,,27.0,35.30.14,130410.0
2721070706,"ООО ""МАРКИЗ""",1022701293097,survived,,27.0,10.71,16800.0
2722128677,"ООО ""ССТ""",1192724018300,survived,,27.0,,
2724076600,"ООО ""ТД ""СТРОЙДЕТАЛЬ""",1042700248128,survived,,27.0,68.20,10000.0
2725030542,"ООО ""ГОРСПЕЦСТРОЙ - УСПЕХ""",1032700579504,survived,,27.0,41.20,20000.0
2801221100,"ООО ""ААС""",1162801056769,survived,,28.0,42.11,10000.0
2902061213,"ООО  ""АЛЬТАИР""",1092902000421,survived,,29.0,68.20,101000.0
3008000978,"КПЗК ""ПРИВОЛЖСКИЙ""",1033000801371,survived,,30.0,01.45.1,10000.0
3017066051,"ООО УК ""ДОМ""",1113017001085,survived,,30.0,68.32.2,10000.0
3019025491,"ООО ""ВЕКТОР ББ""",1183025007604,survived,,30.0,68.10.1,10000.0
3123328069,"ООО ""НОВЫЙ КВАРТАЛ""",1133123016608,survived,,31.0,68.10.1,31700.0
3128113300,"ООО ЗАВОД ""ПРЕМИУМКИРПИЧ-АСК""",1163123063762,survived,,31.0,77.39.11,500000.0
3207009929,"ООО ПКФ ""ЯНТАРЬ-2""",1023202142314,survived,,32.0,68.20.2,10000.0
3245016691,"ООО ""РУСТЕХНО""",1193256005690,survived,,32.0,10.91.3,60000000.0
3306010957,"ООО ""АДМ""",1073326000098,survived,,33.0,49.31.2,5000000.0
3327827838,"ООО ""ТЕХСТРОЙСЕРВИС""",1063327015201,survived,,33.0,41.2,11000.0
3403015132,"ООО ""С-З ""КАРПОВСКИЙ""",1023405367700,survived,,34.0,01.13,10000.0
3442043870,"ООО ""РБТ""",1023402638346,survived,,34.0,46.69,20000.0
3442117699,"АО ""ВМЗ КО""",1113459005175,survived,,34.0,68.20.29,734990467.0
3443009294,"ОАО ""ВАПДС""",1023402980512,survived,,34.0,42.11,39200.0
3444213937,"ООО ""АЛЬЯНС-М"" П МПО ""ГА""",1143443011502,survived,,34.0,43.39,12000.0
3445901710,"ОАО ""МОЛОЧНЫЙ ЗАВОД ""ВОЛГОГРАДСКИЙ""",1033400470454,survived,,34.0,10.51.1,
3455051540,"ООО ""ПБВ""",1153443028782,survived,,34.0,46.90,12500.0
3455054284,"ООО ""ПСК ПРОНТО""",1193443005436,survived,,34.0,41.20,10000.0
3525249040,"ООО ""КЛАКСОН""",1103525015329,survived,,35.0,49.32,10000.0
3527018390,"ООО ""УСТЬЕЛЕС""",1123537000333,survived,,35.0,16.21.11,10910.0
3601011147,"ООО ""ДСПМК""",1153668042230,survived,,36.0,,
3663070456,"ООО ""СТРОЙ-ГРАНИТ""",1083668004496,survived,,36.0,41.20,10000.0
3663095891,"ООО ""ВИНЕГРЕТ ПЛЮС""",1133668004249,survived,,36.0,47.21,24970000.0
3666156493,"ООО ""ПРОМАВТОРЕМОНТ""",1083668054128,survived,,36.0,25.11,35714.0
3702546808,"ООО ""ИНВЕСТ-ЮР-СЕРВИС""",1083702002350,survived,,37.0,69,30000.0
3702640342,"ООО ""ШФМ""",1113702004767,survived,,37.0,13.92,10000.0
3804010477,"ООО ""СИБА""",1103804000520,survived,,38.0,43.2,510000.0
3808207844,"ООО ""АС-БАЙКАЛ ТВ""",1093850008262,survived,,38.0,60.10,10000.0
3811051107,"ООО  ГП  ""СИБИРЬГЕОЛОГИЯ""",1023801546163,survived,,38.0,71.12.3,15000000.0
3811142548,"ООО ""ИНГС""",1103850026686,survived,,38.0,,
3812149592,"ООО ФСК ""СПЕЦСТРОЙ ИРКУТСК""",1133850028070,survived,,38.0,41.20,10000.0
3837004920,"ООО ""БРПМ""",1083848000390,survived,,38.0,33.12,20000.0
3903008912,"ООО ""РОМБ""",1023901649573,survived,,39.0,69.20,10000.0
3904092628,"ООО ""КЁНИГИНВЕСТ""",1073905026293,survived,,39.0,41.2,40000.0
3906163240,"ООО ""БАЛТПРОМСТРОЙ""",1063906150384,survived,,39.0,,
3906965250,"ООО ""ЭКСПЕРТ""",1153926020753,survived,,39.0,71.11.1,10000.0
3907037706,"ООО ""ОРГСИНТЕЗ""",1043902803020,survived,,39.0,23.99.6,10000.0
3909026178,"ООО ""БАЛТАГРОСЕРВИС""",1023901956803,survived,,39.0,46.75.1,10000.0
3912503092,"ООО ""СПЕЦСТРОЙ""",1123926050005,survived,,39.0,23.61,10000.0
3917006785,"СНТ КСВМК ""ДЕЛЬФИН""",1033917003614,survived,,39.0,68.32.2,
4025043765,"АО ""МСУ-35 ПРОМЭЛЕКТРОМОНТАЖ""",1024000943383,survived,,40.0,68.10,
4025421583,"АНОПО ""АВТОШКОЛА ""АЛИСА""",1094000000126,survived,,40.0,85.42,
4028069627,"ООО ""КДСК-ГРУПП""",1194027012772,survived,,40.0,42.11,100000.0
4029048997,"ООО ""КЗПМ""",1134029001270,survived,,40.0,46.69,10000.0
4101142425,"ООО УК ""ВОСТОК-1""",1114101000155,survived,,41.0,68.32,10000.0
4101144912,"ООО ""БИЗНЕСРЕСУРС""",1114101002817,survived,,41.0,74.20,10000.0
4101178407,"ООО ""НАДЕЖНОЕ УПРАВЛЕНИЕ""",1174101010270,survived,,41.0,68.32,20000.0
4102007570,"ООО ""МАСТЕР""",1024101227358,survived,,41.0,41.2,45450.0
4223715803,"ООО ""СИБАВТОТРАНС""",1114223000297,survived,,42.0,49.4,10000.0
4246005334,"ЗАО ""«Яяглавсбыт""",1054246018342,survived,,42.0,14.19.32,1000000.0
5009063893,"ЗАО ""ДОМОДЕДОВО МЕТАЛЛ ЦЕНТР""",1085009002825,survived,,50.0,46.72,100000.0
5018141570,"ООО ""РНТ КОМПАНИ""",1095018009118,survived,,50.0,46.75,24412.0
5047089839,"ООО ""СТАНДАРТ""",1075047014679,survived,,50.0,70.22,10000.0
5259079663,"ООО ""ФОРУМ""",1085259008273,survived,,52.0,45.31.1,10000.0
5321094627,"ТСЖ ""СОЮЗ""",1035300301156,survived,,53.0,68.32.1,
5403050300,"ООО ""ГК ШЕБА""",1195476038933,survived,,54.0,46.13,20000.0
5405376353,"ООО ""РК ИНВЕСТ""",1085405017598,survived,,54.0,46.69.1,200000.0
5405988035,"ООО ""БЕРВИТ""",1165476186391,survived,,54.0,46.90,200000.0
5406791641,"ООО ""ИНВЕСТАГРОТРЕЙД""",1145476125300,survived,,54.0,46.75.1,210000.0
5440100982,"СХПК ""МИЛЬТЮШИХИНСКИЙ""",1025405429169,survived,,54.0,01.62,
5504235850,"ООО ""СТРОЙОПТ""",1125543058926,survived,,55.0,46.73,20000.0
6102023270,"ООО ""ЮНИПАК РОСТОВ""",1066102028299,survived,,61.0,18.12,100000000.0
6154034586,"ООО ""УО ""ЦЕНТРАЛЬНАЯ""",1126154000720,survived,,61.0,68.32,10000.0
6154565925,"ООО ""ЮГПРОММЕТИЗ""",1106154001920,survived,,61.0,25.61,10000.0
6165214541,"ООО ""СТРОЙ-СТАНДАРТ""",1186196029909,survived,,61.0,81.21,500000.0
6315631628,"ООО ""МЕДФАРМ""",1106315002144,survived,,63.0,,
6317088358,"ООО ""СТРОИТЕЛЬ-МЕТАЛЛИСТ ИНВЕСТ""",1116317006024,survived,,63.0,41.2,40000.0
6449019985,ЖСК - 12,1036404901610,survived,,64.0,,
6453081440,"ТСЖ ""СОЮЗ""",1056405314261,survived,,64.0,,
6649003478,"ООО ""ПТО СМК""",1026601072849,survived,,66.0,46.69.3,50000.0
6658395790,"ООО ""ИННОВАЦИИ""",1116658021897,survived,,66.0,85.42.9,10000.0
6659180518,"ООО ""Вторметалл""",1086659015959,survived,,66.0,,
6829046551,"АО ""КОРПОРАЦИЯ РАЗВИТИЯ ТАМБОВСКОЙ ОБЛАСТИ""",1086829006351,survived,,68.0,68.20.29,368514800.0
6915004675,"ООО ""ТЦ БЕРКУТ""",1026901915523,survived,,69.0,60.10,21850.0
7203350652,"ООО ""АССТРОЙ72""",1157232027061,survived,,72.0,41.20,10000.0
7204116609,"ООО ""ЭНЕРГИЯ-М""",1077203055599,survived,,72.0,41.20,10000.0
7404067660,"АО ""ЗЛАТХЛЕБ""",1167456103605,survived,,74.0,10.71,10000.0
7453240236,"ООО ""ГАРАНТИЯ ДВИЖЕНИЯ""",1127453002203,survived,,74.0,72.1,10000.0
7536146131,"ООО ""ПГС""",1147536006331,survived,,75.0,41.20,388500.0
7702200042,"ООО ""КОМПАНИЯ ""РУССКОЕ ДЕЛО""",1037700033183,survived,,77.0,56.10.1,8400.0
7702763976,"ООО ""НОРД""",1117746450227,survived,,77.0,41.10,10000.0
7706236459,"ООО ""ИНВЕСТСТРОЙ-ХХ1 ВЕК""",1027739113005,survived,,77.0,41.20,10000.0
7706743410,"ООО ""АРМСТРОЙ-РЕГИОН""",1107746745150,survived,,77.0,42.11,540000.0
7708326429,"ООО ""МАТЮШКИНСКИЙ УЧАСТОК""",1177746966220,survived,,77.0,06.10.1,10000.0
7709508654,"АО КОМПАНИЯ ""АЛЬКОР""",1037739897029,survived,,77.0,64.99,10000.0
7710706139,"ООО ""ЛАЗУРНЫЙ БЕРЕГ""",1087746179036,survived,,77.0,41.20,125000.0
7715408665,"ООО ""ФОРТИССИМО ФИНАНС""",1157746073517,survived,,77.0,68.20,15000.0
7721377221,"ООО ""ГЛАВДОСТАВКА-МСП""",5157746055198,survived,,77.0,52.29,10000.0
7722837094,"ООО ""ИБФ""",1147746235010,survived,,77.0,46.46,10000.0
7724105272,"ООО ""РЕЛЕНА 2000""",1027700225970,survived,,77.0,68.32,10000.0
7727243930,"ООО ""ПДТРЦ ""КЭЛЛИ""",1037727015061,survived,,77.0,47.77.1,20000.0
7730707846,"ООО ""ОПТИМА ПРОПЕРТИ МЕНЕДЖМЕНТ""",1147746634640,survived,,77.0,81.22,138510000.0
7733159323,"ООО ""БОГЕМА""",1037733010149,survived,,77.0,47.79.1,10000.0
7743944040,"ООО ""НЕФТЕГАЗОВЫЕ ТЕХНОЛОГИИ""",5147746255003,survived,,77.0,20.13,25000.0
7811383639,"АО ""РАОПРОЕКТ""",1077847575794,survived,,78.0,71.11.1,1210000.0
7813264676,"ООО ""АДАМЕДИКА""",1167847435172,survived,,78.0,46.46.1,10000.0
7817067284,"ООО ""ТД ""СВЕЛЕН""",1177847067100,survived,,78.0,46.72,10000.0
8602209942,"ООО ""ЮТА""",1148602000040,survived,,86.0,77.39.11,96226.0
9717071756,"ООО ""ЯРОСЛАВНА""",1187746849564,survived,,97.0,68.20,564033.0
9718133388,"ООО ""НЦТ""",1197746218064,survived,,97.0,,
1103007560,"КУМИ АДМИНИСТРАЦИИ МО ""ВОРКУТА""",1131103000214,survived,,11.0,84.11.35,
7707083893,ПАО СБЕРБАНК,1027700132195,survived,,77.0,64.19,67760844000.0
0275038496,"ООО ""ЭСКБ""",1020202770642,survived,,2.0,35.14,50870000.0
7708503727,"ОАО ""РЖД""",1037739877295,survived,,77.0,49.20.9,3448265003000.0
6315376946,"ПАО ""Т ПЛЮС""",1056315070350,survived,,50.0,35.30.11,44467039514.0
3445071523,"ПАО ""ВОЛГОГРАДЭНЕРГОСБЫТ""",1053444090028,survived,,34.0,35.14,48011411.0
2632082033,"ПАО ""РОССЕТИ СЕВЕРНЫЙ КАВКАЗ""",1062632029778,survived,,26.0,35.12.1,2093354170.0
2460069527,"ПАО ""РОССЕТИ СИБИРЬ""",1052460054327,survived,,24.0,35.12.1,9988619381.0
9102002878,"ГУП РК ""КРЫМЭНЕРГО""",1149102003423,survived,,91.0,35.13,3704367179.0
5612042824,"АО ""ЭНЕРГОСБЫТ ПЛЮС""",1055612021981,survived,,50.0,35.14,66907270.0
3445045202,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ВОЛГОГРАД""",1023403844441,survived,,34.0,35.23,
4100000668,"ПАО ""КАМЧАТСКЭНЕРГО""",1024101024078,survived,,41.0,35.11.1,5847747191.0
2308119595,"ПАО ""ТНС ЭНЕРГО КУБАНЬ""",1062309019794,survived,,23.0,35.14,10006886.0
7707049388,"ПАО ""РОСТЕЛЕКОМ""",1027700198767,survived,,78.0,61.10.3,8731407.0
2128700232,"АО ""ЧУВАШСКАЯ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",1052128000033,survived,,21.0,35.14,36996417.0
1101301856,"АО ""КОМИ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",1061101039779,survived,,11.0,35.14,109871288.0
7707329152,ФНС РОССИИ,1047707030513,survived,,77.0,84.11.11,
2723088770,"ПАО ""ДЭК""",1072721001660,survived,,25.0,35.14,17223107804.0
3908600865,"АО ""ЯНТАРЬЭНЕРГОСБЫТ""",1083925011422,survived,,39.0,35.14,43000000.0
6661089658,МИНПРИРОДЫ СО,1026605251287,survived,,66.0,84.11.21,
1103006077,"ООО ""КОМИТЕПЛОЭНЕРГО""",1121103001062,survived,,11.0,35.30.14,5862209034.0
2466132221,"ПАО ""КРАСНОЯРСКЭНЕРГОСБЫТ""",1052460078692,survived,,24.0,35.14,15300658.0
1001012875,"АО ""ТНС ЭНЕРГО КАРЕЛИЯ""",1051000000050,survived,,10.0,35.14,6436079.0
7736520080,"АО ""МОСЭНЕРГОСБЫТ""",1057746557329,survived,,77.0,35.14,383004818.0
7705031674,ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ,1037739510423,survived,,77.0,84.11.21,
7704228075,"АО ""РОСАТОМ ЭНЕРГОСБЫТ""",1027700050278,survived,,77.0,35.14,3720000000.0
0277072661,"ООО ""БАШРТС""",1050204518396,survived,,2.0,35.30.3,4705343047.0
5260200603,"ПАО ""РОССЕТИ ЦЕНТР И ПРИВОЛЖЬЕ""",1075260020043,survived,,52.0,35.12.1,11269781704.0
7802312751,"ПАО ""РОССЕТИ СЕВЕРО-ЗАПАД""",1047855175785,survived,,78.0,35.12.1,9578592313.0
2308113667,ДНСС КК,1052303716772,survived,,23.0,84.11.21,
1103023523,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОКРУГА ""ВОРКУТА""",1021100807716,survived,,11.0,84.11.35,
7453313477,"ООО ""УРАЛЭНЕРГОСБЫТ""",1177456069548,survived,,74.0,35.14,2000000.0
7606053324,"ПАО ""ТГК-2""",1057601091151,survived,,76.0,35.30.11,14749053844.0
3328415442,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ВЛАДИМИР""",1023301456903,survived,,33.0,35.23,10000.0
7725114488,"АО ""РОССЕЛЬХОЗБАНК""",1027700342890,survived,,77.0,64.19,526044000000.0
0276130085,УЗИО Г. УФЫ,1100280045546,survived,,2.0,84.11.36,
7105037307,"АО ""ТНС ЭНЕРГО ТУЛА""",1067105008376,survived,,71.0,35.14,5010000.0
5041001281,КУМИ АДМИНИСТРАЦИИ Г. РЕУТОВ,1035008251453,survived,,50.0,84.11.32,
7604193710,"ООО ""ТГК-2 ЭНЕРГОСБЫТ""",1107604019962,survived,,29.0,35.14,100000.0
2901065991,АДМИНИСТРАЦИЯ ГОРОДА АРХАНГЕЛЬСКА,1022900509521,survived,,29.0,84.11.35,
2308091759,"АО ""НЭСК""",1032304155102,survived,,23.0,35.14,4070260.0
7704440018,"ООО ""ЭСВ""",1177746828225,survived,,33.0,35.14,250000000.0
7536066430,"АО ""ЧИТАЭНЕРГОСБЫТ""",1057536132323,survived,,75.0,35.14,20621415.0
0275000238,"ГУП РБ ""УФАВОДОКАНАЛ""",1020202856112,survived,,2.0,36.00.1,1507894342.0
7720518494,"ПАО ""МОЭК""",1047796974092,survived,,77.0,35.30.3,25627131700.0
3808166404,"ООО ""ИРКУТСКЭНЕРГОСБЫТ""",1073808009659,survived,,38.0,35.14,644000000.0
2466010657,ДЕПАРТАМЕНТ ГОРИМУЩЕСТВА,1032402940800,survived,,24.0,84.11.35,
6450014808,"ПАО ""САРАТОВЭНЕРГО""",1026402199636,survived,,64.0,35.14,128856327.0
1502002701,"АО ""СЕВКАВКАЗЭНЕРГО""",1021500580090,survived,,15.0,68.20.29,50386300.0
1901067718,"АО ""ЕНИСЕЙСКАЯ ТГК (ТГК-13)""",1051901068020,survived,,24.0,35.11.1,2169114613.0
7744000912,"ПАО ""БАНК ПСБ""",1027739019142,survived,,76.0,64.19,317887499355.0
3460019060,"ООО ""КОНЦЕССИИ ВОДОСНАБЖЕНИЯ""",1143443032468,survived,,34.0,36.00.1,58010000.0
1101482360,"КУМИ АДМИНИСТРАЦИИ МО ГО ""СЫКТЫВКАР""",1021100519021,survived,,11.0,84.11.35,
7701090559,ФКР МОСКВЫ,1157700003230,survived,,77.0,64.99,
1434031363,"АО ""ДГК""",1051401746769,survived,,27.0,35.11.1,86160380972.0
6901093516,"ООО ""ТВЕРЬ ВОДОКАНАЛ""",1056900217989,survived,,69.0,36.00.1,100000.0
7729314745,"ФГБУ ""ЦЖКУ"" МИНОБОРОНЫ РОССИИ",1027700430889,survived,,77.0,84.22,
1901037777,"МУП ""ВОДОКАНАЛ""",1021900519255,survived,,19.0,36.00.2,20000000.0
0278218377,ГОСКОМИТЕТ РБ ПО ЖИЛИЩНОМУ И СТРОИТЕЛЬНОМУ НАДЗОРУ,1140280411600,survived,,2.0,84.11.21,
2128017682,"ГУП ""ЧУВАШГАЗ"" МИНСТРОЯ ЧУВАШИИ",1032128003720,survived,,21.0,35.30.14,2496081884.0
2635040105,"ГУП СК ""СТАВРОПОЛЬКРАЙВОДОКАНАЛ""",1022601934630,survived,,26.0,36.00.2,1640535245.0
2315155403,"МКУ ""СПП"" АДМИНИСТРАЦИИ МО ГОРОД НОВОРОССИЙСК",1092315004990,survived,,23.0,68.32.2,
7705042179,"СПАО ""ИНГОССТРАХ""",1027739362474,survived,,77.0,65.12.2,27500000000.0
6905062685,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ТВЕРЬ""",1026900536101,survived,,69.0,35.23,
7713793524,"ООО ""ПКО ""ФЕНИКС""",1147746920144,survived,,77.0,82.91,33250000.0
3441027202,МЕЖРАЙОННАЯ ИФНС РОССИИ №2 ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ,1043400221149,survived,,34.0,84.11.4,
7709413138,"АО ""ВЭБ-ЛИЗИНГ""",1037709024781,survived,,77.0,64.91.2,166748071.0
8602173527,"ООО ""ГАЗПРОМ ЭНЕРГОСБЫТ БРЯНСК""",1108602007557,survived,,86.0,35.14,136261449.0
7703363868,ОСФР ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027703026075,survived,,77.0,84.30,
1826000408,"МУП Г.ИЖЕВСКА ""ИЖВОДОКАНАЛ""",1021801583121,survived,,18.0,36.00.2,178922783.0
0278055355,ОСФР ПО РЕСПУБЛИКЕ БАШКОРТОСТАН,1020203227263,survived,,2.0,84.30,
5834019424,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ПЕНЗА""",1025801101040,survived,,58.0,35.23,10000.0
7705424509,"АО ""ЭК ""ВОСТОК""",1037739123696,survived,,77.0,35.14,770000000.0
2607018122,"ПАО ""ОГК-2""",1052600002180,survived,,78.0,35.11.1,49402398989.0
7728168971,"АО ""АЛЬФА-БАНК""",1027700067328,survived,,77.0,64.19,59587623000.0
2224152758,"АО ""СГК-АЛТАЙ""",1122224002317,survived,,22.0,35.11.1,4983234619.0
1103043696,"УГХ АДМИНИСТРАЦИИ МО ""ВОРКУТА""",1091103000010,survived,,11.0,68.32.1,
0276009770,МЕЖРАЙОННАЯ ИФНС РОССИИ №4 ПО РЕСПУБЛИКЕ БАШКОРТОСТАН,1040208650206,survived,,2.0,84.11.4,
1901064509,"ООО ""АБАКАНЭНЕРГОСБЫТ""",1041901013747,survived,,19.0,35.14,7278657.0
7702743761,"ООО ""ТНС ЭНЕРГО ПЕНЗА""",1107746839463,survived,,58.0,35.14,10000.0
3434000560,"АО ""ВОЛГОГРАДГОРГАЗ""",1023403434010,survived,,34.0,43.22,29700.0
3444259579,"ООО ""КОНЦЕССИИ ТЕПЛОСНАБЖЕНИЯ""",1163443068722,survived,,34.0,35.30.14,1000000.0
2636014845,КУМИ Г. СТАВРОПОЛЯ,1022601934486,survived,,26.0,84.11.35,
7534018889,"ПАО ""ТГК-14""",1047550031242,survived,,75.0,35.30.11,1357945609.0
3444168900,ТУ РОСИМУЩЕСТВА В ВОЛГОГРАДСКОЙ ОБЛАСТИ,1093444002684,survived,,34.0,84.11.8,
7719555477,"ФГУП ""ОХРАНА"" РОСГВАРДИИ",1057747117724,survived,,77.0,80.10.9,850000000.0
7710007910,"АО ""ВОСТСИБНЕФТЕГАЗ""",1028800000855,survived,,24.0,06.10.1,1017758.0
1834021673,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ИЖЕВСК""",1021801582901,survived,,18.0,35.23,50000.0
1325126174,АДМИНИСТРАЦИЯ Г О САРАНСК,1021300978885,survived,,13.0,84.11.35,
4101119472,"КГУП ""КАМЧАТСКИЙ ВОДОКАНАЛ""",1074101006726,survived,,41.0,36.00.2,410769680.0
7736035485,"АО ""СОГАЗ""",1027739820921,survived,,77.0,65.12.2,30110751300.0
1435142972,"АО ""САХАТРАНСНЕФТЕГАЗ""",1031402073097,survived,,14.0,35.23,31630762033.0
1654009437,УФНС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН,1041625497209,survived,,16.0,84.11.4,
0276046524,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ УФА""",1020202854979,survived,,2.0,35.23,5000000.0
